CustomerID,Age,TenureMonths,MonthlyCharges,TotalSpend,SupportCalls,AvgWatchHours,DaysSinceLastLogin,PaymentDelayDays,NumberOfDevices,ContractType,InternetPlan,HasFamilyPlan,AutoPayment,SatisfactionScore,Churn,InternalReference
50580,68,47,1500.57,78793.53,5,20.62,,4.51,4,Monthly,Premium,Yes,No,9.0,0,157593
50161,69,21,2090.18,48203.96,4,14.2,1.1,3.89,4,OneYear,Premium,No,Yes,6.0,0,605750
50681,24,34,2535.08,85440.66,4,15.86,2.24,1.46,3,Monthly,Basic,Yes,No,4.0,0,664990
50957,31,2,1345.76,22157.84,1,12.27,34.25,5.77,1,OneYear,Standard,Yes,No,5.0,0,695007
51150,58,15,677.72,12721.16,6,7.36,20.16,0.31,1,Monthly,Basic,No,No,,0,165116
50163,21,7,795.07,-2817.79,2,18.41,,1.51,2,TwoYear,Premium,Yes,No,4.0,0,766024
50822,58,17,997.33,32090.51,4,12.42,14.69,6.29,4,OneYear,Basic,Yes,Yes,9.0,0,380681
50706,53,38,1020.86,63761.94,2,18.8,4.18,3.79,2,OneYear,Standard,Yes,No,8.0,0,676221
51037,58,39,1647.37,78413.51,4,1.0,1.03,6.14,5,Monthly,Basic,No,No,2.0,0,934501
50878,19,22,2532.13,39559.81,6,2.1,2.34,2.91,3,Monthly,Basic,No,Yes,10.0,0,133843
50896,41,5,1934.6,23861.22,2,11.93,13.33,1.97,1,TwoYear,Standard,Yes,No,8.0,0,698510
50914,19,27,2627.72,73464.94,2,8.33,1.12,1.97,5,OneYear,Standard,Yes,No,5.0,0,761384
50839,27,36,1928.31,67230.15,4,17.82,1.95,7.02,5,TwoYear,Standard,Yes,Yes,3.0,0,292298
50153,32,33,2657.21,107817.46,5,16.66,6.84,0.82,2,Monthly,Premium,No,No,10.0,0,518100
51128,41,36,2622.7,100798.07,2,16.78,,3.04,5,OneYear,Basic,No,No,10.0,0,818818
51034,61,9,1883.31,9243.48,5,20.59,9.51,2.85,1,Monthly,Basic,Yes,Yes,9.0,0,931801
50510,68,29,1377.19,27182.33,2,14.6,7.78,6.15,5,Monthly,Premium,Yes,No,5.0,0,518144
50112,68,55,,108828.78,1,18.05,3.33,0.01,1,Monthly,Premium,No,Yes,2.0,0,280561
50227,34,50,1492.99,87427.97,2,6.72,0.05,0.35,3,TwoYear,Standard,No,Yes,10.0,0,548340
51023,62,15,2692.21,40381.78,3,9.95,23.89,2.56,2,Monthly,Basic,No,Yes,6.0,0,798398
50852,66,51,522.69,36018.2,1,18.67,15.25,1.89,2,OneYear,Standard,No,Yes,7.0,0,809608
50104,24,26,1134.76,9482.24,2,15.62,,0.58,1,OneYear,Premium,No,Yes,10.0,0,863461
50422,46,45,,128811.57,2,6.7,0.88,0.96,1,Monthly,Standard,No,No,5.0,0,640940
50420,65,17,2037.1,27992.47,1,22.22,3.6,2.95,5,OneYear,Basic,Yes,No,10.0,0,549790
50968,65,46,2422.94,123895.07,2,16.99,6.95,1.59,5,Monthly,Basic,No,Yes,7.0,0,732349
50625,42,13,2334.51,39262.99,4,13.8,9.86,0.67,5,Monthly,Standard,No,No,2.0,1,769987
50587,46,5,1660.33,427.3,5,12.59,1.3,3.67,1,OneYear,Basic,No,No,7.0,0,364834
51080,32,8,2789.1,,1,21.56,2.29,0.67,3,Monthly,Premium,No,No,3.0,0,991532
50920,68,29,1783.18,43021.28,2,20.32,13.1,0.16,4,OneYear,Standard,Yes,Yes,5.0,0,161586
50673,35,13,2037.66,13236.65,3,4.56,0.94,3.45,1,Monthly,Premium,No,No,1.0,0,621500
50120,56,9,1955.6,,2,5.56,22.83,4.46,3,Monthly,Basic,No,No,1.0,1,780280
50054,43,11,2941.79,49692.71,2,18.84,5.33,1.61,2,OneYear,Standard,No,Yes,7.0,0,907272
50152,32,24,2117.48,45551.36,7,13.99,27.15,2.35,2,TwoYear,Premium,No,No,8.0,1,797527
50404,41,55,1504.03,75550.92,2,7.73,6.57,1.04,3,Monthly,Premium,No,No,6.0,0,933223
50412,59,58,2818.37,187705.9,3,2.86,3.02,6.66,1,TwoYear,Basic,No,No,5.0,0,205518
50208,59,4,2053.17,,6,13.47,0.77,0.84,4,TwoYear,Standard,Yes,No,8.0,0,381335
51154,52,8,2211.41,38652.16,0,13.53,12.05,1.76,3,Monthly,Standard,No,Yes,7.0,0,222793
50659,40,20,1977.06,64448.77,3,17.85,3.86,8.75,3,TwoYear,Basic,No,Yes,9.0,0,406043
51116,19,37,1909.94,,1,5.35,4.02,0.13,2,OneYear,Standard,Yes,Yes,2.0,0,949971
50233,54,55,968.46,55363.17,0,8.97,0.9,1.92,5,Monthly,Standard,No,No,9.0,0,421366
50009,36,57,2392.96,123650.89,6,10.71,24.83,0.4,4,OneYear,Basic,No,Yes,8.0,0,962394
51015,34,39,1540.59,50575.3,0,11.13,18.53,6.55,4,Monthly,Standard,No,No,4.0,0,311219
50160,66,50,1798.54,78248.16,3,13.57,2.76,1.81,1,TwoYear,Basic,No,No,8.0,0,790434
50037,64,29,1993.6,70863.92,3,11.26,9.08,5.2,5,Monthly,Standard,No,Yes,7.0,0,151243
50453,66,44,1932.89,95205.53,1,14.66,2.97,0.63,2,OneYear,Basic,No,Yes,10.0,0,304967
50652,22,5,2255.27,-2580.0,3,14.0,6.67,2.6,1,OneYear,Standard,Yes,Yes,2.0,0,414981
50254,28,32,2005.29,57054.11,5,13.48,,2.81,1,OneYear,Premium,No,No,1.0,0,466737
50304,52,52,500.0,37288.35,3,15.08,0.35,2.86,5,Monthly,Standard,No,Yes,9.0,0,643719
50897,32,3,3169.94,15291.24,2,10.33,0.92,3.42,4,Monthly,Premium,Yes,Yes,5.0,0,224018
51068,19,23,1724.71,27922.53,3,17.14,15.62,5.68,2,Monthly,Standard,No,Yes,,0,665048
50881,56,3,2247.85,25557.11,3,17.53,13.22,4.3,4,TwoYear,Basic,No,Yes,5.0,0,114433
51152,31,35,1905.28,73569.18,3,13.15,0.84,3.36,1,Monthly,Basic,Yes,No,2.0,0,435727
50624,40,11,500.0,-7919.29,2,10.46,1.23,9.41,4,Monthly,Basic,No,No,4.0,0,516534
50346,50,36,2657.24,108979.76,3,19.42,0.12,0.95,4,OneYear,Standard,No,No,10.0,0,957932
51050,23,7,2883.3,36576.95,2,15.91,5.16,1.24,5,OneYear,Basic,Yes,No,4.0,0,144329
50263,37,21,1405.45,42545.48,2,10.68,0.48,0.09,4,Monthly,Standard,No,Yes,1.0,0,372467
50151,26,53,1552.12,62997.03,3,14.86,5.65,6.28,4,Monthly,Basic,No,Yes,7.0,0,122727
50473,52,54,1541.82,81260.59,4,16.46,22.92,5.0,3,Monthly,Basic,Yes,Yes,,0,387021
50641,36,43,2763.11,107261.33,5,6.22,23.23,0.05,1,OneYear,Basic,Yes,Yes,6.0,0,394512
50856,45,26,3433.91,,2,15.89,9.85,4.14,1,Monthly,Standard,No,Yes,7.0,0,805968
51149,28,21,859.12,33271.59,4,5.18,11.82,1.64,2,TwoYear,Basic,Yes,Yes,10.0,0,608665
50551,19,42,787.71,22375.93,3,10.86,1.65,0.87,3,TwoYear,Basic,No,Yes,4.0,0,897369
50929,57,3,1475.71,-16218.21,7,12.91,1.85,1.06,4,TwoYear,Basic,Yes,Yes,6.0,0,928932
50489,26,10,2047.44,-284.39,2,8.43,23.01,1.39,2,Monthly,Standard,No,Yes,10.0,0,689551
51100,31,10,1957.24,22632.34,2,10.78,10.42,7.61,1,TwoYear,Standard,No,Yes,7.0,0,304508
50147,43,25,3355.89,73524.48,0,14.35,,2.09,3,Monthly,Standard,Yes,Yes,6.0,0,238165
50403,63,34,2701.59,106431.55,2,17.36,18.83,4.33,4,Monthly,Basic,No,No,1.0,1,314724
50955,51,53,3331.24,179185.16,3,11.99,5.26,0.64,5,Monthly,Standard,Yes,Yes,7.0,0,998314
51144,18,12,1459.39,119.69,5,7.42,21.99,0.67,2,OneYear,Basic,Yes,No,1.0,0,948716
50660,33,58,1755.59,97356.82,3,3.72,16.42,0.74,2,Monthly,Basic,No,Yes,7.0,0,273044
50464,22,16,2044.05,46059.68,5,9.02,3.41,4.68,4,Monthly,Standard,No,Yes,1.0,0,559860
50187,37,49,1617.65,104961.5,3,23.44,0.54,1.87,5,Monthly,Premium,No,Yes,7.0,0,119984
50609,66,57,3065.51,189129.92,3,15.52,6.46,1.23,4,Monthly,Basic,No,Yes,1.0,0,162635
50144,20,51,,68203.3,4,12.29,20.7,2.5,5,Monthly,Standard,No,Yes,10.0,0,127364
50752,58,25,1672.97,33345.4,2,3.42,5.67,0.73,1,OneYear,Standard,No,Yes,1.0,0,306676
50982,45,22,1458.26,17134.64,1,13.72,3.51,4.53,3,OneYear,Standard,No,Yes,6.0,0,133439
50198,58,47,949.82,44690.64,3,14.7,0.67,2.95,3,Monthly,Basic,No,No,4.0,0,515734
50884,55,56,500.0,14346.31,2,2.34,5.47,8.21,1,Monthly,Standard,No,No,1.0,0,182922
50280,28,60,980.27,60937.3,3,8.12,3.49,0.79,5,Monthly,Premium,Yes,No,7.0,0,638285
50294,66,20,1778.34,33324.42,4,4.07,,2.79,3,TwoYear,Premium,No,No,5.0,0,340671
51108,50,12,937.5,20897.04,4,13.94,0.05,2.19,4,Monthly,Basic,No,No,5.0,0,948398
50401,20,35,2379.92,,1,3.97,10.14,1.04,2,Monthly,Premium,No,Yes,7.0,0,792763
50123,24,57,2778.19,482174.30999999994,10,7.42,2.75,1.68,3,Monthly,Premium,No,Yes,6.0,0,236715
50203,44,49,1852.63,111769.61,4,12.2,0.46,2.96,3,OneYear,Standard,No,No,2.0,0,238741
50836,54,47,759.61,29461.78,3,16.98,15.42,0.18,2,TwoYear,Basic,No,Yes,7.0,0,992323
50247,55,47,1539.8,63014.77,6,11.52,15.94,2.85,2,OneYear,Basic,No,No,10.0,0,356152
51159,31,42,2765.1,129369.2,4,20.15,17.42,9.21,1,OneYear,Standard,Yes,Yes,3.0,0,391626
50385,46,1,1821.34,-2170.31,2,7.96,5.7,2.83,4,OneYear,Standard,No,Yes,4.0,0,526669
50855,51,23,1656.3,52617.8,1,9.36,7.21,7.7,4,Monthly,Standard,No,No,3.0,0,276201
50220,29,34,1007.98,28669.78,0,9.58,8.54,4.79,2,TwoYear,Premium,Yes,Yes,2.0,0,397660
50642,29,34,2508.78,73526.75,0,15.63,3.01,2.69,1,Monthly,Basic,No,Yes,8.0,0,110944
50002,69,52,,90573.58,2,15.31,2.83,0.35,3,Monthly,Premium,No,Yes,9.0,0,460038
50113,34,51,1377.67,60319.16,2,9.0,,6.21,1,OneYear,Standard,No,Yes,7.0,0,770658
50699,39,5,532.98,4791.51,2,7.47,7.43,4.24,5,TwoYear,Standard,No,Yes,1.0,0,662466
50952,29,60,2034.53,95594.53,1,10.74,3.84,3.21,3,Monthly,Standard,No,No,7.0,0,354357
51098,18,3,661.58,-6187.93,2,20.31,,2.15,4,TwoYear,Standard,Yes,Yes,1.0,0,812680
50442,32,50,1345.51,77687.29,4,11.79,10.25,4.68,1,Monthly,Standard,No,No,6.0,0,453410
50664,56,35,2095.18,75331.21,2,17.3,1.25,3.42,5,Monthly,Basic,No,No,1.0,0,864658
51115,61,20,1298.35,40396.77,5,24.92,1.14,1.37,3,Monthly,Basic,Yes,Yes,10.0,0,878351
50318,55,50,1917.88,88482.52,3,14.35,1.19,4.72,3,TwoYear,Premium,No,No,2.0,0,114082
50649,36,56,951.54,43443.95,2,9.04,17.41,0.17,2,TwoYear,Basic,Yes,No,9.0,0,478945
50710,61,48,2348.01,118112.31,3,24.09,7.58,1.66,1,Monthly,Basic,No,No,9.0,0,446676
50973,25,11,1361.67,29165.15,5,1.0,24.01,4.83,5,TwoYear,Basic,Yes,No,2.0,0,999980
50628,47,7,2670.7,16700.22,4,7.72,5.69,13.69,2,Monthly,Basic,No,Yes,9.0,0,885995
50633,42,20,2060.7,47278.94,6,22.27,7.37,1.89,2,Monthly,Standard,No,No,3.0,0,764589
51191,23,40,2525.93,81386.07,2,9.25,13.97,9.02,5,TwoYear,Premium,No,Yes,1.0,1,554150
51126,28,32,2381.6,70297.82,4,15.85,0.89,0.6,3,Monthly,Basic,No,Yes,8.0,0,589570
50796,68,24,2142.08,65385.4,3,7.25,14.12,0.85,5,OneYear,Premium,No,Yes,,0,855152
50646,31,49,878.28,27683.07,3,7.49,0.22,0.63,4,OneYear,Basic,Yes,No,2.0,0,608257
51013,61,26,1522.34,54052.22,2,13.06,4.99,2.04,2,Monthly,Basic,Yes,No,6.0,1,738714
50557,41,34,1757.27,65051.0,1,12.97,2.1,5.37,4,Monthly,Basic,No,No,8.0,0,780345
50682,63,11,1195.23,-9060.0,3,15.92,10.45,4.53,2,Monthly,Standard,No,Yes,4.0,0,555564
50578,63,56,2259.45,131031.95,3,9.22,2.88,4.31,2,Monthly,Basic,No,No,10.0,0,774909
50525,43,35,2512.25,82959.33,2,16.05,0.2,10.63,2,TwoYear,Standard,No,No,7.0,0,988219
51060,68,41,2273.88,105353.9,5,6.88,33.56,4.23,1,Monthly,Standard,Yes,No,7.0,0,722870
50541,27,49,2778.06,130226.13,0,15.47,4.27,3.41,1,Monthly,Basic,No,Yes,1.0,0,319331
50749,37,13,835.61,31544.51,3,7.06,31.07,0.2,2,Monthly,Standard,Yes,Yes,4.0,1,119006
51129,55,58,1962.51,116066.68,1,11.72,1.72,4.03,5,Monthly,Standard,No,Yes,7.0,0,130949
50485,43,45,2048.34,84180.11,4,10.76,5.32,0.99,3,Monthly,Standard,Yes,No,9.0,0,710021
50096,42,41,,108371.33,3,13.22,1.81,0.96,4,Monthly,Basic,Yes,Yes,,0,978041
51021,20,58,1280.6,86703.25,1,28.89,1.28,5.98,5,Monthly,Premium,No,Yes,6.0,0,480261
50564,60,32,,56968.9,5,8.03,3.46,19.14,5,TwoYear,Basic,No,Yes,5.0,0,916152
50743,38,28,,52107.48,3,19.99,0.84,1.33,2,Monthly,Standard,Yes,Yes,8.0,0,118318
50864,29,13,1402.61,8933.47,3,16.23,23.21,4.16,1,TwoYear,Basic,Yes,No,3.0,0,395270
50892,51,20,1656.88,19386.82,5,12.05,1.32,1.63,2,Monthly,Basic,No,Yes,2.0,0,668473
51039,23,32,2345.29,82937.53,2,16.18,5.44,1.67,1,OneYear,Basic,No,Yes,3.0,0,885956
50207,68,51,1430.77,79481.8,5,9.75,15.48,0.96,2,Monthly,Standard,Yes,Yes,10.0,0,741413
50393,49,11,3067.96,28117.8,1,7.99,4.2,4.05,4,TwoYear,Standard,No,No,4.0,0,949678
50795,35,60,2169.65,127393.32,2,2.94,3.02,4.1,5,Monthly,Standard,Yes,Yes,7.0,0,634028
50871,65,11,1334.16,17701.77,1,14.18,7.47,3.21,1,OneYear,Basic,No,No,5.0,0,679255
50398,42,59,2134.66,116210.03,2,16.22,3.2,13.78,2,Monthly,Standard,No,No,5.0,0,176682
50767,55,23,2158.35,36810.54,5,8.46,1.53,1.51,2,OneYear,Standard,No,Yes,8.0,0,665600
51119,19,44,2184.1,109242.14,3,10.12,3.74,8.85,5,Monthly,Standard,No,Yes,7.0,0,877373
51029,51,40,1934.61,89927.22,4,17.61,9.36,16.68,3,TwoYear,Standard,No,Yes,4.0,0,309494
50643,26,57,500.0,40395.1,5,19.63,4.68,0.04,4,OneYear,Standard,No,No,6.0,0,395060
50613,35,59,1684.22,102359.16,3,11.69,4.9,3.2,3,Monthly,Basic,No,No,2.0,0,636452
50961,26,13,2390.36,33430.34,1,15.41,2.51,1.79,3,OneYear,Basic,Yes,Yes,1.0,0,983028
50726,56,29,500.0,8276.7,4,5.05,4.07,6.63,4,TwoYear,Standard,No,Yes,8.0,0,604793
50684,57,56,2429.39,116548.54,2,14.82,31.87,0.18,2,TwoYear,Premium,No,Yes,2.0,0,942373
50099,46,23,1623.12,55575.83,2,17.89,19.91,2.28,2,Monthly,Standard,Yes,Yes,7.0,0,832524
50805,22,41,1622.72,63823.7,7,19.06,11.45,3.44,3,Monthly,Premium,Yes,Yes,10.0,0,886220
50407,64,54,2303.89,109994.21,3,21.26,24.43,1.67,5,Monthly,Basic,Yes,Yes,5.0,0,516325
50503,22,9,566.02,15668.36,5,19.71,0.76,4.23,4,Monthly,Standard,Yes,Yes,9.0,0,353470
51072,21,45,1836.14,76693.98,2,17.16,5.67,3.68,5,Monthly,Basic,No,No,9.0,0,395921
51057,41,22,2492.07,50335.34,4,6.98,3.11,1.0,2,OneYear,Standard,No,Yes,7.0,0,499568
50930,21,29,1646.39,69677.46,2,6.82,28.0,0.17,1,Monthly,Standard,Yes,Yes,6.0,0,883264
50780,58,13,,-1390.9,4,19.49,3.28,3.19,1,Monthly,Standard,No,Yes,4.0,0,639083
50201,23,54,1851.1,,1,13.01,5.77,0.23,3,TwoYear,Standard,No,No,1.0,0,983527
50135,57,18,,66854.49,4,17.3,1.8,0.58,1,Monthly,Premium,No,No,6.0,0,767292
51052,21,20,1934.56,64659.38,6,17.68,9.86,3.79,4,Monthly,Premium,Yes,Yes,6.0,0,770088
50041,20,45,2183.05,91805.79,5,12.91,9.47,1.05,2,TwoYear,Premium,Yes,No,3.0,0,230218
51018,42,39,2055.59,84087.41,1,5.25,5.47,0.95,2,Monthly,Standard,Yes,No,1.0,0,490261
50231,45,1,1445.01,6457.1,2,8.92,15.67,16.28,4,Monthly,Standard,No,No,5.0,0,714363
50379,63,58,2028.39,126198.29,3,7.51,15.8,4.32,5,TwoYear,Standard,Yes,Yes,1.0,0,170047
50289,24,2,2404.17,19742.32,1,20.91,2.27,0.12,2,Monthly,Basic,No,No,3.0,0,975762
50419,60,43,2212.34,78882.39,4,2.63,11.64,1.27,3,TwoYear,Basic,No,Yes,3.0,0,735728
50392,38,21,1854.9,35445.8,1,13.97,6.06,1.49,2,TwoYear,Standard,No,Yes,1.0,0,899323
50593,58,14,2164.91,29771.78,3,14.99,2.65,0.72,5,OneYear,Premium,No,Yes,8.0,0,791343
51087,22,44,2246.96,128201.34,4,16.32,0.07,2.1,3,TwoYear,Standard,No,Yes,7.0,0,140816
50648,69,3,2267.22,-2790.51,3,10.23,1.21,3.18,3,Monthly,Premium,No,Yes,6.0,0,487626
50521,69,17,1501.27,32023.7,2,15.65,18.55,19.93,3,Monthly,Standard,No,No,1.0,1,659439
50065,34,12,2532.84,33317.77,5,8.87,,2.39,3,OneYear,Standard,No,No,10.0,0,360371
50015,57,4,,71602.56,6,7.73,10.4,3.53,5,Monthly,Standard,No,Yes,1.0,1,849039
51065,41,18,1279.81,-4038.49,2,16.02,2.24,6.47,3,Monthly,Basic,No,Yes,5.0,0,828961
50493,64,23,2048.52,39763.53,3,11.14,7.33,0.2,1,OneYear,Standard,Yes,Yes,7.0,0,771755
50380,23,46,1821.22,92890.59,3,8.81,,0.32,2,Monthly,Premium,No,Yes,1.0,0,446136
50188,47,45,3008.78,126388.03,0,3.18,7.79,1.61,4,Monthly,Basic,Yes,No,7.0,0,858874
50764,49,57,1585.18,106913.51,4,11.88,4.28,0.68,4,OneYear,Basic,No,Yes,5.0,0,727668
50217,66,10,1206.33,-13674.32,2,3.1,5.78,1.57,3,Monthly,Standard,Yes,Yes,5.0,0,224148
50792,63,40,1033.79,,1,16.89,1.61,4.2,2,Monthly,Standard,No,No,10.0,0,636309
51077,55,46,2037.17,82576.42,4,16.16,,0.01,1,Monthly,Basic,No,Yes,9.0,0,367451
50879,28,11,786.36,29027.08,3,11.81,16.31,1.63,1,OneYear,Premium,Yes,Yes,6.0,0,251504
50338,31,34,2415.71,80719.81,3,3.39,0.34,0.23,3,Monthly,Standard,Yes,No,2.0,0,867423
50720,67,13,1874.93,36717.94,3,16.03,4.37,1.48,5,TwoYear,Standard,No,Yes,2.0,0,989522
50296,18,37,3242.39,137130.34,4,14.26,6.74,0.34,3,TwoYear,Standard,No,Yes,6.0,0,701856
51017,37,38,1608.89,50134.54,2,8.47,1.13,6.52,3,Monthly,Basic,Yes,Yes,1.0,0,724447
50456,23,49,1046.32,88012.89,3,19.71,34.13,0.49,3,Monthly,Standard,Yes,No,4.0,0,882249
50816,39,20,971.62,32485.19,4,16.73,58.53,0.44,5,OneYear,Premium,No,No,4.0,1,821594
50270,49,10,1289.89,39529.29,3,22.62,0.67,3.36,4,Monthly,Standard,Yes,Yes,7.0,0,236412
50996,60,20,1847.86,70148.94,7,14.25,1.97,0.69,2,Monthly,Premium,No,Yes,8.0,0,128484
50202,25,28,2346.05,61175.94,3,4.22,9.49,1.02,4,Monthly,Standard,No,Yes,10.0,0,657390
50162,49,49,1259.39,68525.27,1,16.17,15.47,0.3,5,TwoYear,Basic,No,Yes,5.0,0,322364
50730,45,56,1331.41,64342.67,4,22.8,0.83,0.98,3,TwoYear,Basic,Yes,No,7.0,0,316100
50402,57,54,1151.3,56124.77,3,13.97,3.98,4.35,1,TwoYear,Basic,No,Yes,10.0,0,622678
50703,42,24,2420.06,59868.41,1,15.04,0.36,0.7,2,Monthly,Basic,No,Yes,4.0,0,221352
51130,52,53,957.81,56435.74,6,7.55,1.41,0.6,3,Monthly,Standard,No,No,9.0,0,475434
50566,29,35,1402.3,63422.18,2,9.75,15.3,1.11,1,OneYear,Premium,Yes,No,6.0,0,688108
51022,58,50,1507.43,85208.02,4,15.38,8.09,2.72,4,Monthly,Standard,Yes,Yes,2.0,0,940860
51026,53,55,841.91,63578.22,3,6.87,7.31,6.62,1,OneYear,Standard,Yes,No,8.0,0,109880
51105,30,15,,22568.16,2,12.75,4.49,1.87,5,OneYear,Standard,No,Yes,1.0,0,976005
50206,50,38,,68485.82,5,7.38,0.67,2.39,4,OneYear,Basic,Yes,Yes,3.0,0,516928
50035,33,8,1143.07,18937.45,3,13.93,0.09,0.84,1,OneYear,Standard,Yes,No,8.0,0,396948
50776,67,18,2245.62,36914.05,5,15.57,16.28,4.74,1,Monthly,Standard,No,No,4.0,0,583007
50509,33,23,1723.32,42473.27,6,25.55,1.85,3.27,1,Monthly,Standard,No,No,3.0,0,636251
50440,68,35,2718.69,108085.83,1,9.58,8.05,2.66,1,OneYear,Basic,No,Yes,6.0,0,764163
50092,35,51,727.04,35119.34,2,2.95,0.05,5.91,5,Monthly,Standard,Yes,Yes,6.0,0,408365
50898,47,59,1631.01,87879.25,1,16.43,2.31,6.83,1,OneYear,Basic,Yes,No,3.0,0,888848
50565,54,32,2716.63,80544.45,1,7.37,3.58,3.56,5,OneYear,Basic,No,Yes,10.0,0,240978
50777,45,36,1840.85,68107.67,3,18.39,2.17,0.93,3,Monthly,Premium,No,No,3.0,0,706741
50242,23,37,1589.9,67752.16,2,15.11,1.93,7.7,5,OneYear,Standard,No,No,5.0,0,560809
50014,53,33,2709.12,75775.33,3,9.78,5.2,6.78,5,TwoYear,Premium,No,No,4.0,0,125394
50316,25,32,2359.65,,1,18.75,6.64,3.41,4,Monthly,Premium,No,No,6.0,0,966102
50601,42,48,1822.91,116420.13,0,12.96,16.94,4.03,1,OneYear,Basic,Yes,Yes,5.0,0,967471
50388,48,36,2306.53,83838.05,4,6.6,19.41,0.24,2,Monthly,Basic,No,No,8.0,0,228013
50167,56,49,2011.88,,1,12.22,5.56,0.98,1,TwoYear,Basic,Yes,Yes,3.0,0,700983
50841,34,35,2900.97,93413.91,1,12.17,6.76,3.59,2,OneYear,Basic,Yes,No,4.0,0,994433
50021,61,10,1708.36,22847.24,1,2.41,0.81,3.63,5,Monthly,Standard,Yes,No,7.0,1,896451
50647,48,58,2306.53,,6,26.12,14.37,0.64,5,TwoYear,Standard,No,No,1.0,0,731891
51155,38,36,2634.37,95458.77,5,12.46,0.78,3.02,2,TwoYear,Standard,Yes,No,3.0,0,161263
50832,22,59,1960.29,328709.16000000003,4,7.04,7.9,0.36,2,OneYear,Premium,Yes,Yes,4.0,0,162745
50563,68,18,2526.87,41283.48,3,12.57,5.15,2.13,2,OneYear,Standard,No,Yes,8.0,0,404783
51190,23,1,2470.41,12322.01,1,12.46,7.83,2.36,4,OneYear,Standard,No,Yes,5.0,0,270985
50687,67,28,2314.01,66266.49,2,10.31,21.62,10.26,1,TwoYear,Basic,No,Yes,9.0,0,445011
50958,43,24,1932.36,69790.46,3,5.37,13.77,2.54,1,Monthly,Standard,No,Yes,9.0,0,546582
50190,45,30,1323.38,27493.48,3,7.44,2.64,9.5,4,OneYear,Premium,No,Yes,8.0,0,532426
50976,69,33,1076.99,38571.8,1,7.99,2.84,0.74,3,OneYear,Standard,Yes,No,2.0,0,772791
50700,69,11,1318.45,3558.26,6,12.71,9.33,5.19,5,OneYear,Basic,No,Yes,6.0,0,919742
50511,54,18,2419.22,29557.99,4,13.05,1.1,5.27,1,OneYear,Basic,No,Yes,3.0,0,468610
51083,43,53,891.31,71153.48,2,7.49,2.38,1.67,5,Monthly,Premium,Yes,Yes,1.0,0,210283
50475,69,6,1665.52,-753.54,4,8.71,8.69,0.47,3,Monthly,Basic,No,Yes,1.0,1,763660
50857,48,34,2004.3,61056.5,5,4.71,14.31,3.29,3,Monthly,Standard,No,Yes,4.0,0,477940
50748,36,41,1342.97,,1,13.6,7.9,0.09,3,TwoYear,Standard,Yes,No,7.0,0,139102
50253,39,14,,5246.96,4,10.87,18.78,4.32,5,OneYear,Standard,No,Yes,5.0,0,167414
50022,47,33,1075.53,28659.94,3,4.64,7.12,4.24,4,Monthly,Standard,No,No,4.0,0,908902
50460,50,55,1587.04,93752.96,4,14.72,11.81,3.25,2,TwoYear,Basic,Yes,Yes,1.0,0,205218
51185,57,28,1807.8,57181.91,1,6.71,7.93,7.38,2,Monthly,Basic,No,No,6.0,0,600518
50277,35,19,1710.04,26816.63,5,8.66,3.03,1.42,2,TwoYear,Standard,Yes,Yes,6.0,0,433151
50956,66,53,896.74,48453.22,3,12.7,4.1,0.95,3,Monthly,Basic,No,Yes,3.0,0,646385
50386,66,51,755.64,44436.39,4,10.04,6.08,0.38,3,Monthly,Premium,Yes,No,4.0,0,919884
50806,50,32,949.88,29368.82,4,15.93,5.27,1.67,1,TwoYear,Basic,No,Yes,9.0,0,844903
50344,20,21,1152.07,27920.47,4,12.15,5.07,0.26,2,TwoYear,Basic,No,Yes,10.0,0,491845
50770,45,32,2609.97,98958.13,4,7.82,4.08,1.82,5,Monthly,Basic,Yes,No,1.0,0,236898
50131,41,11,1601.24,25480.87,4,6.04,9.78,0.71,1,OneYear,Standard,No,Yes,9.0,0,446202
50872,64,52,2411.22,111150.54,6,12.83,6.66,5.44,1,OneYear,Premium,No,No,9.0,0,711972
51124,34,49,929.67,35791.63,3,9.22,0.43,10.11,2,Monthly,Standard,No,No,7.0,0,214439
50088,57,31,2588.28,91420.5,1,19.7,9.59,1.16,3,Monthly,Standard,No,Yes,7.0,0,437370
50331,52,43,2276.19,84144.85,1,7.66,16.63,3.02,1,OneYear,Premium,No,Yes,6.0,0,953521
50467,23,8,1430.56,22623.3,4,15.09,0.18,3.2,5,TwoYear,Standard,No,Yes,4.0,0,559976
50122,45,52,1143.94,61713.21,3,19.1,0.74,7.89,3,Monthly,Basic,No,Yes,6.0,0,556226
51045,54,50,3212.54,170662.72,5,9.34,1.09,3.0,1,TwoYear,Premium,No,No,4.0,0,847608
51096,29,41,2209.2,98694.54,2,20.21,9.07,3.9,1,Monthly,Basic,No,Yes,9.0,0,663611
51131,47,34,1795.55,77598.78,4,9.18,2.2,9.58,5,OneYear,Standard,No,No,8.0,0,256925
50861,51,4,1486.46,-17879.69,5,14.2,4.79,6.75,1,Monthly,Standard,Yes,No,3.0,0,309689
51127,32,41,2774.73,145366.41,2,22.97,26.93,2.5,1,OneYear,Standard,No,No,7.0,0,926969
