,transfrom__WorkLifeBalance,transform_num__MonthlyIncome,Ordinal_Encoding__PerformanceRating,OneHot_Encoding__Department_HR,OneHot_Encoding__Department_IT,OneHot_Encoding__Department_Marketing,OneHot_Encoding__Department_Sales,OneHot_Encoding__Gender_Male,OneHot_Encoding__Overtime_Yes,remainder__Age,remainder__JobLevel,remainder__YearsAtCompany,remainder__DistanceFromHome,remainder__NumCompaniesWorked,remainder__SatisfactionScore,Attrition
841,2.0,90963.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,53.0,4.0,11.0,26.0,6.0,5.0,0
842,2.0,50548.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,1.0,34.0,11.0,3.0,10.0,0
843,2.0,21726.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,4.0,24.0,8.0,8.0,0
844,1.0,54248.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,2.0,16.0,43.0,7.0,10.0,0
845,2.0,74505.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,43.0,2.0,31.0,10.0,7.0,7.0,0
846,3.0,60300.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,3.0,9.0,37.0,4.0,9.0,0
847,2.0,31638.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,16.0,13.0,0.0,1.0,0
848,3.0,24809.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0,4.0,44.0,8.0,6.0,0
849,1.0,22224.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,1.0,8.0,42.0,1.0,6.0,0
850,0.0,59626.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,32.0,39.0,5.0,2.0,1
851,3.0,63766.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,2.0,17.0,19.0,9.0,8.0,0
852,3.0,66528.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,3.0,8.0,19.0,4.0,6.0,0
853,3.0,116205.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,4.0,28.0,12.0,9.0,10.0,0
854,2.0,92303.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,37.0,4.0,13.0,22.0,7.0,9.0,0
855,3.0,39191.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,1.0,24.0,37.0,2.0,10.0,0
856,3.0,53378.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,2.0,14.0,30.0,5.0,5.0,0
857,2.0,17906.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,35.0,1.0,5.0,12.0,5.0,7.0,0
858,2.0,59626.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,1.0,28.0,29.0,9.0,6.0,0
859,2.0,50116.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.0,2.0,14.0,21.0,2.0,5.0,0
860,3.0,57489.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,1.0,28.0,11.0,6.0,6.0,0
861,2.0,23249.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,1.0,3.0,37.0,3.0,4.0,0
862,2.0,59626.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,51.0,4.0,17.0,18.0,4.0,3.0,0
863,2.0,51105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,2.0,15.0,44.0,8.0,1.0,0
864,2.0,47142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,10.0,27.0,5.0,1.0,0
865,2.0,23465.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,1.0,13.0,37.0,9.0,6.0,0
866,0.0,24679.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,1.0,2.0,12.0,3.0,9.0,0
867,3.0,91027.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,54.0,4.0,17.0,23.0,7.0,8.0,0
868,2.0,32456.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1.0,19.0,34.0,8.0,2.0,0
869,2.0,56116.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,24.0,38.0,9.0,9.0,0
870,1.0,39003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,12.0,23.0,4.0,8.0,0
871,2.0,37315.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,2.0,3.0,25.0,1.0,9.0,0
872,1.0,40742.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,1.0,13.0,4.0,5.0,4.0,0
873,2.0,119832.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,4.0,32.0,30.0,7.0,9.0,0
874,0.0,110534.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,28.0,4.0,27.0,30.0,4.0,2.0,0
875,3.0,59199.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,3.0,7.0,13.0,0.0,1.0,0
876,1.0,42612.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,57.0,1.0,33.0,42.0,7.0,9.0,0
877,1.0,78677.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,4.0,4.0,14.0,8.0,10.0,0
878,1.0,53349.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,2.0,4.0,8.0,0.0,8.0,0
879,0.0,71787.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,55.0,2.0,30.0,24.0,7.0,7.0,0
880,2.0,51661.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,41.0,3.0,8.0,18.0,9.0,8.0,0
881,3.0,51150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57.0,1.0,31.0,35.0,1.0,1.0,0
882,2.0,55297.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,1.0,32.0,25.0,3.0,9.0,0
883,1.0,49812.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,3.0,2.0,17.0,1.0,10.0,0
884,1.0,37416.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,34.0,1.0,29.0,32.0,1.0,9.0,0
885,2.0,66612.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,11.0,24.0,9.0,9.0,0
886,3.0,64890.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,2.0,28.0,7.0,2.0,6.0,0
887,1.0,85036.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,4.0,2.0,13.0,7.0,4.0,0
888,2.0,120606.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,25.0,27.0,3.0,2.0,0
889,2.0,109617.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,4.0,29.0,5.0,6.0,4.0,0
890,1.0,26885.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,8.0,36.0,9.0,7.0,0
891,2.0,48562.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,1.0,25.0,26.0,2.0,1.0,0
892,0.0,27286.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,2.0,1.0,42.0,9.0,9.0,0
893,2.0,14159.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,2.0,31.0,2.0,3.0,0
894,1.0,28131.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,1.0,3.0,10.0,1.0,4.0,0
895,2.0,66056.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,53.0,2.0,24.0,26.0,5.0,5.0,0
896,0.0,48008.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,43.0,2.0,12.0,22.0,5.0,3.0,0
897,3.0,133717.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,34.0,12.0,0.0,4.0,0
898,1.0,47435.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,53.0,1.0,22.0,32.0,6.0,5.0,0
899,3.0,39545.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,1.0,8.0,27.0,3.0,1.0,0
900,3.0,20178.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,37.0,1.0,1.0,33.0,2.0,9.0,0
901,3.0,101624.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,4.0,30.0,20.0,7.0,10.0,0
902,2.0,54505.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,3.0,1.0,39.0,1.0,10.0,0
903,2.0,112845.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,4.0,31.0,41.0,8.0,4.0,1
904,2.0,98373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,17.0,40.0,7.0,9.0,0
905,1.0,40709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,12.0,13.0,7.0,4.0,0
906,2.0,42322.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,4.0,14.0,2.0,1.0,0
907,1.0,41416.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,9.0,44.0,3.0,5.0,0
908,3.0,79400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,3.0,24.0,40.0,1.0,9.0,0
909,0.0,80675.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,2.0,33.0,22.0,1.0,3.0,0
910,2.0,75277.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,35.0,2.0,29.0,18.0,3.0,5.0,0
911,2.0,75131.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,4.0,6.0,29.0,5.0,3.0,0
912,2.0,95052.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,5.0,5.0,43.0,4.0,3.0,0
913,2.0,53183.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,3.0,2.0,16.0,0.0,1.0,0
914,1.0,85750.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,59.0,3.0,12.0,35.0,9.0,2.0,0
915,2.0,58070.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.0,3.0,2.0,34.0,0.0,2.0,0
916,1.0,42963.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,1.0,25.0,3.0,5.0,9.0,0
917,3.0,53533.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,1.0,23.0,4.0,2.0,7.0,0
918,2.0,68144.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,3.0,5.0,5.0,2.0,8.0,0
919,3.0,77950.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,3.0,11.0,10.0,6.0,2.0,0
920,0.0,31727.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,1.0,1.0,29.0,0.0,9.0,1
921,1.0,88246.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,47.0,4.0,10.0,32.0,0.0,3.0,0
922,1.0,55500.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,53.0,1.0,33.0,31.0,9.0,10.0,0
923,0.0,46784.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,25.0,2.0,2.0,2.0,0
924,1.0,72647.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,42.0,3.0,17.0,12.0,7.0,1.0,0
925,2.0,39577.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,1.0,20.0,27.0,0.0,9.0,0
926,1.0,50639.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,21.0,5.0,9.0,8.0,0
927,2.0,70804.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,29.0,37.0,3.0,4.0,0
928,3.0,94628.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,3.0,29.0,27.0,8.0,7.0,0
929,2.0,48459.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,2.0,7.0,23.0,3.0,3.0,0
930,2.0,87008.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,3.0,33.0,33.0,9.0,3.0,0
931,2.0,35296.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,2.0,8.0,4.0,7.0,4.0,0
932,2.0,33380.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,51.0,1.0,19.0,21.0,6.0,2.0,0
933,1.0,116239.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,5.0,24.0,24.0,2.0,10.0,0
934,2.0,40405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,18.0,44.0,6.0,4.0,0
935,2.0,90910.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,5.0,4.0,31.0,6.0,10.0,0
936,3.0,52218.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,49.0,2.0,10.0,44.0,9.0,3.0,0
937,2.0,103633.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,5.0,14.0,24.0,2.0,8.0,0
938,2.0,27941.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,1.0,7.0,10.0,1.0,2.0,0
939,2.0,58305.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,2.0,18.0,2.0,8.0,9.0,0
940,1.0,54806.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,22.0,31.0,0.0,3.0,0
941,2.0,43348.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,32.0,1.0,26.0,25.0,6.0,4.0,0
942,2.0,104450.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,3.0,31.0,4.0,3.0,10.0,0
943,1.0,44433.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,1.0,25.0,11.0,1.0,10.0,0
944,1.0,77159.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,3.0,26.0,17.0,1.0,3.0,0
945,2.0,38298.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0,1.0,18.0,44.0,7.0,3.0,1
946,2.0,89040.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,56.0,2.0,28.0,2.0,6.0,8.0,0
947,1.0,97771.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,3.0,32.0,6.0,6.0,8.0,0
948,2.0,61217.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,47.0,2.0,18.0,9.0,4.0,6.0,0
949,2.0,80371.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,3.0,18.0,5.0,9.0,4.0,0
950,2.0,87782.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,3.0,32.0,20.0,7.0,1.0,0
951,3.0,91956.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,4.0,15.0,29.0,1.0,4.0,0
952,3.0,62415.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,2.0,22.0,21.0,1.0,8.0,0
953,2.0,72054.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,58.0,3.0,6.0,9.0,4.0,6.0,0
954,0.0,119347.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,26.0,5.0,25.0,28.0,0.0,2.0,0
955,2.0,88930.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,3.0,31.0,8.0,5.0,3.0,0
956,2.0,42211.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,2.0,11.0,31.0,3.0,7.0,0
957,2.0,63240.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,46.0,3.0,7.0,20.0,5.0,4.0,0
958,2.0,60557.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,3.0,4.0,27.0,6.0,4.0,0
959,1.0,79190.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,3.0,27.0,8.0,2.0,5.0,0
960,2.0,25518.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,1.0,4.0,21.0,7.0,8.0,0
961,1.0,49399.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,38.0,1.0,25.0,28.0,6.0,7.0,0
962,2.0,82880.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,4.0,4.0,23.0,0.0,9.0,0
963,1.0,50474.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,1.0,21.0,6.0,5.0,5.0,0
964,2.0,71365.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,32.0,3.0,14.0,3.0,6.0,1.0,1
965,0.0,44181.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,56.0,2.0,12.0,5.0,3.0,4.0,0
966,2.0,63416.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,2.0,27.0,9.0,1.0,6.0,0
967,2.0,66972.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,1.0,32.0,7.0,9.0,6.0,0
968,1.0,45392.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,1.0,22.0,4.0,8.0,9.0,0
969,2.0,138876.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,5.0,32.0,39.0,6.0,10.0,0
970,2.0,95391.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,48.0,4.0,17.0,5.0,0.0,5.0,0
971,2.0,93322.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,3.0,29.0,11.0,7.0,5.0,0
972,2.0,71632.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,29.0,2.0,25.0,15.0,2.0,6.0,0
973,2.0,64661.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,49.0,3.0,15.0,34.0,3.0,6.0,1
974,2.0,70241.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34.0,3.0,12.0,13.0,4.0,3.0,1
975,2.0,66978.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,42.0,2.0,32.0,7.0,0.0,6.0,0
976,2.0,46290.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,25.0,40.0,5.0,8.0,0
977,2.0,57841.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,3.0,0.0,6.0,9.0,6.0,0
978,1.0,49047.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,3.0,1.0,39.0,5.0,5.0,0
979,1.0,99356.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.0,5.0,30.0,1.0,3.0,0
980,0.0,36609.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,1.0,23.0,22.0,9.0,1.0,0
981,1.0,81259.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,46.0,3.0,17.0,25.0,5.0,5.0,0
982,2.0,63213.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,2.0,26.0,28.0,7.0,6.0,0
983,2.0,38237.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,43.0,2.0,7.0,20.0,5.0,6.0,0
984,1.0,41787.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,1.0,27.0,39.0,3.0,6.0,0
985,3.0,43323.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,2.0,9.0,3.0,3.0,3.0,0
986,2.0,43754.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,16.0,5.0,8.0,4.0,0
987,3.0,66309.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,2.0,28.0,1.0,5.0,3.0,0
988,2.0,66596.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,29.0,3.0,5.0,15.0,7.0,2.0,0
989,2.0,68467.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,13.0,26.0,7.0,8.0,0
990,0.0,72134.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,3.0,21.0,3.0,6.0,7.0,0
991,1.0,79357.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4.0,5.0,40.0,2.0,8.0,0
992,0.0,66827.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,2.0,25.0,41.0,9.0,6.0,0
993,2.0,42939.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,1.0,11.0,42.0,0.0,7.0,0
994,1.0,99544.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,3.0,34.0,34.0,4.0,1.0,0
995,2.0,35433.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,58.0,1.0,13.0,5.0,9.0,10.0,0
996,1.0,66630.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,2.0,21.0,31.0,9.0,5.0,0
997,3.0,43593.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,22.0,13.0,1.0,4.0,0
998,1.0,24747.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,1.0,6.0,43.0,9.0,10.0,1
999,1.0,110753.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,4.0,24.0,1.0,1.0,3.0,0
1000,1.0,22586.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,1.0,12.0,22.0,6.0,2.0,0
1001,2.0,65807.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,47.0,2.0,20.0,15.0,2.0,9.0,0
1002,1.0,28135.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,37.0,1.0,9.0,26.0,7.0,8.0,0
1003,2.0,61851.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,44.0,3.0,8.0,18.0,8.0,10.0,0
1004,0.0,49482.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,2.0,14.0,9.0,7.0,2.0,0
1005,2.0,56122.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,3.0,1.0,1.0,5.0,6.0,0
1006,3.0,64538.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,2.0,24.0,43.0,4.0,3.0,0
1007,0.0,29911.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,1.0,12.0,9.0,2.0,3.0,0
1008,3.0,71384.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,53.0,2.0,33.0,23.0,2.0,5.0,0
1009,3.0,46168.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,33.0,43.0,6.0,7.0,0
1010,0.0,72457.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,42.0,2.0,34.0,2.0,4.0,7.0,0
1011,1.0,59626.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,2.0,2.0,14.0,5.0,10.0,0
1012,2.0,78907.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,4.0,5.0,38.0,5.0,1.0,0
1013,2.0,51378.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,1.0,18.0,40.0,8.0,7.0,0
1014,2.0,52704.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,3.0,2.0,18.0,0.0,7.0,0
1015,2.0,32257.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,1.0,17.0,16.0,7.0,6.0,0
1016,2.0,41313.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,40.0,2.0,8.0,29.0,9.0,6.0,1
1017,1.0,50120.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,2.0,11.0,44.0,4.0,2.0,0
1018,3.0,80331.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,42.0,4.0,4.0,11.0,5.0,3.0,0
1019,2.0,24770.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,1.0,2.0,6.0,5.0,3.0,0
1020,2.0,34966.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,1.0,10.0,3.0,0.0,3.0,0
1021,3.0,76615.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,2.0,29.0,14.0,2.0,2.0,0
1022,2.0,19926.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,1.0,3.0,2.0,5.0,9.0,0
1023,1.0,35118.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,4.0,32.0,8.0,6.0,0
1024,2.0,33871.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,2.0,0.0,31.0,5.0,2.0,0
1025,2.0,49856.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,1.0,26.0,11.0,5.0,3.0,0
1026,0.0,58174.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,1.0,27.0,22.0,0.0,10.0,0
1027,3.0,90998.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.0,3.0,28.0,3.0,8.0,6.0,0
1028,1.0,42954.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,2.0,17.0,31.0,3.0,4.0,0
1029,2.0,31233.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,49.0,1.0,11.0,33.0,1.0,7.0,0
1030,2.0,37571.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,49.0,1.0,12.0,24.0,0.0,6.0,0
1031,2.0,47139.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,50.0,3.0,1.0,1.0,2.0,6.0,0
1032,3.0,40504.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,1.0,15.0,44.0,2.0,3.0,1
1033,3.0,65940.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,39.0,2.0,23.0,15.0,4.0,8.0,0
1034,2.0,65903.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,38.0,1.0,34.0,37.0,0.0,9.0,0
1035,1.0,75048.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,3.0,21.0,27.0,6.0,6.0,0
1036,1.0,53975.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,2.0,10.0,38.0,0.0,2.0,0
1037,2.0,88557.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,3.0,28.0,27.0,3.0,1.0,0
1038,1.0,59626.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,48.0,4.0,34.0,44.0,5.0,3.0,0
1039,2.0,87516.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,3.0,14.0,12.0,0.0,3.0,0
1040,3.0,63229.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,58.0,1.0,30.0,3.0,6.0,8.0,0
1041,2.0,38883.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,15.0,30.0,9.0,5.0,0
1042,3.0,60726.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0,9.0,32.0,6.0,1.0,0
1043,2.0,58820.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,1.0,31.0,23.0,2.0,4.0,0
1044,2.0,13752.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,1.0,2.0,3.0,7.0,0
1045,3.0,81364.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,23.0,7.0,5.0,5.0,0
1046,2.0,66970.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,2.0,22.0,34.0,6.0,10.0,0
1047,3.0,42155.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,52.0,2.0,1.0,32.0,3.0,6.0,0
1048,1.0,83248.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,3.0,30.0,39.0,9.0,10.0,0
1049,1.0,77438.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,3.0,25.0,32.0,8.0,4.0,0
1050,3.0,49552.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,1.0,28.0,43.0,8.0,2.0,0
1051,2.0,77607.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,54.0,4.0,2.0,43.0,8.0,9.0,0
