MessageID,Message,Label,CharacterCount,WordCount,HasURL,HasNumber,UppercaseRatio
11955,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10873,Can you send me the notes from yesterday's meeting? Take care.,ham,62.0,11.0,0,0,0.04081632653061224
10772,Are you free this weekend? We could watch a movie. Talk to you later.,ham,69.0,14.0,0,0,0.05660377358490566
10361,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11090,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10059,,ham,65.0,12.0,0,0,0.0392156862745098
11493,Don't forget about the appointment tomorrow. Take care.,ham,55.0,8.0,0,0,0.044444444444444446
10534,Thanks for helping me with the project yesterday. Thanks for letting me know.,ham,77.0,13.0,0,0,0.031746031746031744
10073,I have attached the document we discussed. See you soon.,ham,56.0,10.0,0,0,0.044444444444444446
10162,Please remember to buy milk on your way home. See you soon.,ham,59.0,12.0,0,0,0.043478260869565216
10743,Are you free this weekend? We could watch a movie. Talk to you later.,ham,69.0,14.0,0,0,0.05660377358490566
10529,URGENT! You have been selected for a cash reward. Click the link to claim. Reply YES to claim,spam,93.0,18.0,0,0,0.1643835616438356
11395,,ham,64.0,12.0,0,0,0.0392156862745098
11057,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10599,Can you send me the notes from yesterday's meeting? Thanks for letting me know.,ham,79.0,14.0,0,0,0.031746031746031744
11234,You have been chosen for a FREE vacation. Claim now. Offer expires today Visit http://claim-now.example,spam,103.0,15.0,1,0,0.0975609756097561
10045,Thanks for helping me with the project yesterday. Let me know.,ham,62.0,11.0,0,0,0.04
11979,"Hey, are we still meeting for lunch today? See you tomorrow.",ham,60.0,11.0,0,0,0.0425531914893617
10353,,ham,51.0,9.0,0,0,0.024390243902439025
10526,Let me know when you arrive. See you soon.,ham,42.0,9.0,0,0,0.0625
10555,Please remember to buy milk on your way home. Take care.,ham,56.0,11.0,0,0,0.045454545454545456
10076,The meeting has been moved to tomorrow morning. Have a good day.,ham,64.0,12.0,0,0,0.0392156862745098
11941,URGENT! You have been selected for a cash reward. Click the link to claim. Visit http://claim-now.example,spam,105.0,16.0,1,0,0.10975609756097561
11431,Limited offer! Get 70% OFF today. Click here before the offer expires. Act immediately Offer expires today,spam,106.0,17.0,0,1,0.09523809523809523
11833,I have attached the document we discussed. See you soon.,ham,56.0,,0,0,0.044444444444444446
11964,The meeting has been moved to tomorrow morning. Thanks for letting me know.,ham,75.0,13.0,0,0,0.03278688524590164
11717,WINNER! Your number has been selected for a fantastic cash prize. Click now! Offer expires today,spam,96.0,,0,0,0.11538461538461539
11965,WINNER! Your number has been selected for a fantastic cash prize. http://free-reward.example,spam,92.0,12.0,1,0,0.0945945945945946
11701,Can you send me the notes from yesterday's meeting? Thanks for letting me know.,ham,79.0,14.0,0,0,0.031746031746031744
10030,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11758,Thanks for helping me with the project yesterday. Let me know.,ham,62.0,11.0,0,0,0.04
11531,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10374,Can you send me the notes from yesterday's meeting? Take care.,ham,62.0,11.0,0,0,0.04081632653061224
11220,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10817,Can you send me the notes from yesterday's meeting? Take care.,ham,62.0,11.0,0,0,0.04081632653061224
10679,,ham,42.0,7.0,0,0,0.02857142857142857
11844,You are eligible for a special reward. Visit the link immediately.,spam,66.0,11.0,0,0,0.037037037037037035
11569,Congratulations winner! Claim your cash bonus before it expires. http://free-reward.example,spam,91.0,10.0,1,0,0.02666666666666667
11586,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10836,You have WON a guaranteed prize. Call now to receive your money. Call 9876543210 Visit http://claim-now.example,spam,111.0,16.0,1,1,0.08860759493670886
11592,Are you free this weekend? We could watch a movie. Thanks!,ham,58.0,11.0,0,0,0.06666666666666667
10044,Congratulations! You have won a free prize. Claim your reward now! Act immediately,spam,82.0,13.0,0,0,0.05970149253731343
10535,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10168,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10303,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11680,Limited offer! Get 70% OFF today. Click here before the offer expires. http://free-reward.example,spam,97.0,13.0,1,1,0.08108108108108109
10429,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11949,Exclusive offer! Get a FREE gift today. Limited time only. http://free-reward.example Visit http://claim-now.example,spam,116.0,13.0,1,0,0.08791208791208792
11402,Don't forget about the appointment tomorrow. See you soon.,ham,58.0,9.0,0,0,0.0425531914893617
11432,I have attached the document we discussed. Thanks for letting me know.,ham,70.0,12.0,0,0,0.03508771929824561
10674,Please remember to buy milk on your way home. See you tomorrow.,ham,63.0,12.0,0,0,0.04
10394,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
11632,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10590,Don't forget about the appointment tomorrow. Have a good day.,ham,61.0,10.0,0,0,0.04081632653061224
11189,URGENT: Your reward is waiting. Confirm your details immediately.,spam,65.0,9.0,0,0,0.14814814814814814
10774,You are eligible for a special reward. Visit the link immediately. Call 9876543210 Click now!,spam,93.0,15.0,0,1,0.06060606060606061
11668,I will reach home around 7 tonight. Talk to you later.,ham,54.0,11.0,0,1,0.04878048780487805
11087,Let me know when you arrive. Talk to you later.,ham,47.0,10.0,0,0,0.05555555555555555
11036,Congratulations! You have won a free prize. Claim your reward now! Visit http://claim-now.example,spam,97.0,13.0,1,0,0.05194805194805195
10185,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
11783,I have attached the document we discussed. Have a good day.,ham,59.0,11.0,0,0,0.0425531914893617
11338,I will reach home around 7 tonight. Take care.,ham,46.0,9.0,0,1,0.05714285714285714
11450,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
11640,Are you free this weekend? We could watch a movie. Have a good day.,ham,67.0,14.0,0,0,0.058823529411764705
10300,I have attached the document we discussed. Thanks!,ham,50.0,8.0,0,0,0.04878048780487805
11514,Congratulations winner! Claim your cash bonus before it expires. Visit http://claim-now.example,spam,95.0,11.0,1,0,0.038461538461538464
11909,Congratulations winner! Claim your cash bonus before it expires. Offer expires today,spam,84.0,12.0,0,0,0.04225352112676056
11386,Thanks for helping me with the project yesterday. Talk to you later.,ham,68.0,12.0,0,0,0.03636363636363636
11619,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10869,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11957,Congratulations! You have won a free prize. Claim your reward now! Call 1800123456,spam,82.0,13.0,0,1,0.07017543859649122
11787,Don't forget about the appointment tomorrow. Take care.,ham,55.0,8.0,0,0,0.044444444444444446
11922,WINNER! Your number has been selected for a fantastic cash prize. Call 9876543210,spam,81.0,13.0,0,1,0.14035087719298245
10175,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11414,I have attached the document we discussed. See you tomorrow.,ham,60.0,10.0,0,0,0.04081632653061224
10746,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11629,You have WON a guaranteed prize. Call now to receive your money. Visit http://claim-now.example,spam,95.0,14.0,1,0,0.08
10123,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10966,Don't forget about the appointment tomorrow. See you tomorrow.,ham,62.0,9.0,0,0,0.0392156862745098
11763,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10941,URGENT! You have been selected for a cash reward. Click the link to claim.,spam,74.0,14.0,0,0,0.13793103448275862
10039,I have attached the document we discussed. Take care.,ham,,9.0,0,0,0.046511627906976744
10593,I have attached the document we discussed. Let me know.,ham,55.0,10.0,0,0,0.045454545454545456
10721,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10331,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10962,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10194,Let me know when you arrive. Thanks for letting me know.,ham,56.0,11.0,0,0,0.045454545454545456
10532,I will reach home around 7 tonight. Thanks for letting me know.,ham,63.0,12.0,0,1,0.04081632653061224
11339,Are you free this weekend? We could watch a movie. Take care.,ham,61.0,12.0,0,0,0.06382978723404255
11734,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10322,I have attached the document we discussed. Have a good day.,ham,59.0,11.0,0,0,0.0425531914893617
11211,I have attached the document we discussed. See you tomorrow.,ham,60.0,10.0,0,0,0.04081632653061224
10266,Exclusive offer! Get a FREE gift today. Limited time only. Call 1800123456 Act immediately,spam,90.0,14.0,0,1,0.140625
11293,Are you free this weekend? We could watch a movie. Have a good day.,ham,67.0,14.0,0,0,0.058823529411764705
11447,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10067,You have been chosen for a FREE vacation. Claim now. Click now!,spam,63.0,12.0,0,0,0.14285714285714285
10968,Don't forget about the appointment tomorrow. Take care.,ham,55.0,8.0,0,0,0.044444444444444446
11605,Are you free this weekend? We could watch a movie. Take care.,ham,61.0,12.0,0,0,0.06382978723404255
11362,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11975,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10514,Limited offer! Get 70% OFF today. Click here before the offer expires.,spam,,,0,1,0.11320754716981132
11329,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
11428,Exclusive offer! Get a FREE gift today. Limited time only. Act immediately Reply YES to claim,spam,93.0,16.0,0,0,0.16
11118,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
11352,"You won the office quiz! Congratulations, see you tomorrow.",ham,59.0,9.0,0,0,0.041666666666666664
11552,Exclusive offer! Get a FREE gift today. Limited time only.,spam,58.0,10.0,0,0,0.15217391304347827
11785,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11653,URGENT: Your reward is waiting. Confirm your details immediately. Call 9876543210 Visit http://claim-now.example,spam,112.0,13.0,1,1,0.12195121951219512
10706,You have been chosen for a FREE vacation. Claim now. Call 9876543210 http://free-reward.example,spam,95.0,13.0,1,1,0.10606060606060606
10585,URGENT: Your reward is waiting. Confirm your details immediately.,spam,65.0,9.0,0,0,0.14814814814814814
11673,You have WON a guaranteed prize. Call now to receive your money. Reply YES to claim,spam,83.0,16.0,0,0,0.13636363636363635
10637,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11456,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11549,Congratulations winner! Claim your cash bonus before it expires. http://free-reward.example,spam,91.0,10.0,1,0,0.02666666666666667
11835,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
11823,Your account statement is ready. Please check the attached document.,ham,68.0,10.0,0,0,0.03773584905660377
10680,URGENT! You have been selected for a cash reward. Click the link to claim. Reply YES to claim,spam,93.0,18.0,0,0,0.1643835616438356
11773,Are you free this weekend? We could watch a movie. See you tomorrow.,ham,68.0,13.0,0,0,0.05660377358490566
11302,URGENT: Your reward is waiting. Confirm your details immediately. Call 9876543210,spam,81.0,11.0,0,1,0.15517241379310345
11752,Exclusive offer! Get a FREE gift today. Limited time only. Visit http://claim-now.example,spam,89.0,12.0,1,0,0.11428571428571428
10759,Don't forget about the appointment tomorrow. Let me know.,ham,57.0,9.0,0,0,0.043478260869565216
11239,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10261,WINNER! Your number has been selected for a fantastic cash prize. Call 1800123456 Visit http://claim-now.example,spam,112.0,15.0,1,1,0.1111111111111111
10464,I have attached the document we discussed. Thanks!,ham,50.0,8.0,0,0,0.04878048780487805
10985,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10240,Congratulations winner! Claim your cash bonus before it expires. Visit http://claim-now.example,spam,95.0,11.0,1,0,0.038461538461538464
11284,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11928,I will reach home around 7 tonight. Let me know.,ham,48.0,10.0,0,1,0.05555555555555555
11952,Can you send me the notes from yesterday's meeting? See you soon.,ham,65.0,12.0,0,0,0.0392156862745098
11399,Let me know when you arrive. Have a good day.,ham,45.0,10.0,0,0,0.058823529411764705
10610,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10365,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11034,Are you free this weekend? We could watch a movie. Take care.,ham,61.0,12.0,0,0,0.06382978723404255
11255,I will reach home around 7 tonight. Take care.,ham,46.0,9.0,0,1,0.05714285714285714
10596,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11050,Congratulations winner! Claim your cash bonus before it expires. http://free-reward.example,spam,91.0,10.0,1,0,0.02666666666666667
11274,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10588,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10071,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10650,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10259,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10051,I have attached the document we discussed. Talk to you later.,ham,61.0,11.0,0,0,0.04081632653061224
